"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2004-T3",65239,2004.5,90.1449880537656,58.2836485601378,41.7163514398622,60505421,8.88623788132093,1213.375085818013,5376655.641154709,72371.1893567385,1346.0261208247255
"Fabrication de matériels de transport","Grand Est","Industrie","2004-T3",53963,2004.5,98.88354186718,79.6381737247353,20.3618262752647,60505421,8.88623788132093,1003.6536390195656,5376655.641154709,54572.276620595665,1014.985527488153
"Hébergement et restauration","Grand Est","Tertiaire","2004-T3",65745,2004.5,83.2542911480777,51.8510871155374,48.1489128844626,60505421,8.88623788132093,1222.7861404544103,5376655.641154709,78968.90249544576,1468.7364742311472
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2004-T3",34026,2004.5,97.4136361028159,75.1400209064623,24.8599790935377,60505421,8.88623788132093,632.8469269921935,5376655.641154709,34929.401428037265,649.6492198733357
"Information et communication","Grand Est","Tertiaire","2004-T3",24017,2004.5,88.5420667058806,67.6455575594651,32.3544424405349,60505421,8.88623788132093,446.6903146291516,5376655.641154709,27124.95979993303,504.49501716847124
"Transports et entreposage","Grand Est","Tertiaire","2004-T3",110521,2004.5,93.7115299333192,73.2478106080033,26.752262450877,60505421,8.88623788132093,2055.571481164528,5376655.641154709,117937.46199495584,2193.509680854829
"Activités financières et d'assurance","Grand Est","Tertiaire","2004-T4",49216,2004.75,93.6750606278241,42.9260023853922,57.0739976146078,60505421,8.88623788132093,915.3645553061717,5376655.641154709,52539.06394097543,977.1699630309959
"Activités immobilières","Grand Est","Tertiaire","2004-T4",13145,2004.75,80.9033327097309,45.3980810861373,54.6019189138627,60505421,8.88623788132093,244.4828324020568,5376655.641154709,16247.785548170556,302.19129943537024
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2004-T4",189135,2004.75,85.245855562656,55.0917902567076,44.9082406298637,60505421,8.88623788132093,3517.7071514920513,5376655.641154709,221870.02377022905,4126.543312016528
"Autres activités de services","Grand Est","Tertiaire","2004-T4",77533,2004.75,78.9764741872223,38.3046311225266,61.6953688774734,60505421,8.88623788132093,1442.030235422493,5376655.641154709,98172.27319644533,1825.8984719981345
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2004-T4",252178,2004.75,86.4632088486895,53.0752949025437,46.9247050974563,60505421,8.88623788132093,4690.239004144989,5376655.641154709,291659.3119292058,5424.548853319682
"Construction","Grand Est","Construction","2004-T4",118996,2004.75,76.1828913971963,88.349732295478,11.6502088424899,60505421,8.88623788132093,2213.197346863077,5376655.641154709,156197.79955526776,2905.1107227265566
"Fabrication d'autres produits industriels","Grand Est","Industrie","2004-T4",224068,2004.75,91.9752138798998,70.5466278308938,29.4533721691062,60505421,8.88623788132093,4167.423300925376,5376655.641154709,243617.8080461824,4531.028659924782
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2004-T4",56106,2004.75,97.5275216469567,74.0080713136318,25.9919286863682,60505421,8.88623788132093,1043.5111293077061,5376655.641154709,57528.37665977003,1069.9658021508521
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2004-T4",65482,2004.75,90.1449880537656,58.2836485601378,41.7163514398622,60505421,8.88623788132093,1217.8946239141485,5376655.641154709,72640.75509216804,1351.0397529674683
"Fabrication de matériels de transport","Grand Est","Industrie","2004-T4",53914,2004.75,98.88354186718,79.6381737247353,20.3618262752647,60505421,8.88623788132093,1002.7422918314561,5376655.641154709,54522.72337940431,1014.0638906101642
"Hébergement et restauration","Grand Est","Tertiaire","2004-T4",66133,2004.75,83.2542911480777,51.8510871155374,48.1489128844626,60505421,8.88623788132093,1230.002522270462,5376655.641154709,79434.94453922448,1477.4043539482614
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2004-T4",34008,2004.75,97.4136361028159,75.1400209064623,24.8599790935377,60505421,8.88623788132093,632.5121463924798,5376655.641154709,34910.92352215045,649.3055507392112
"Information et communication","Grand Est","Tertiaire","2004-T4",24094,2004.75,88.5420667058806,67.6455575594651,32.3544424405349,60505421,8.88623788132093,448.12243163903815,5376655.641154709,27211.924112902794,506.11245966012183
"Transports et entreposage","Grand Est","Tertiaire","2004-T4",110566,2004.75,93.7115299333192,73.2478106080033,26.752262450877,60505421,8.88623788132093,2056.408432663812,5376655.641154709,117985.48169971578,2194.4027956080295
"Activités financières et d'assurance","Grand Est","Tertiaire","2005-T1",49452,2005,93.6750606278241,42.9260023853922,57.0739976146078,60963264,8.88623788132093,912.846415066986,5417340.659257685,52790.998659157936,974.4817979822532
"Activités immobilières","Grand Est","Tertiaire","2005-T1",13268,2005,80.9033327097309,45.3980810861373,54.6019189138627,60963264,8.88623788132093,244.91721740493347,5417340.659257685,16399.818840100947,302.7282179878299
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2005-T1",187396,2005,85.245855562656,55.0917902567076,44.9082406298637,60963264,8.88623788132093,3459.1880368416423,5417340.659257685,219830.04189835748,4057.8958519562593
"Autres activités de services","Grand Est","Tertiaire","2005-T1",77857,2005,78.9764741872223,38.3046311225266,61.6953688774734,60963264,8.88623788132093,1437.1811724069871,5417340.659257685,98582.52194879141,1819.7585891211013
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2005-T1",252127,2005,86.4632088486895,53.0752949025437,46.9247050974563,60963264,8.88623788132093,4654.073204149357,5417340.659257685,291600.32730363024,5382.72088917493
"Construction","Grand Est","Construction","2005-T1",119032,2005,76.1828913971963,88.349732295478,11.6502088424899,60963264,8.88623788132093,2197.240444840522,5417340.659257685,156245.05425949302,2884.1652036869064
"Fabrication d'autres produits industriels","Grand Est","Industrie","2005-T1",221687,2005,91.9752138798998,70.5466278308938,29.4533721691062,60963264,8.88623788132093,4092.173890175421,5417340.659257685,241029.06712397147,4449.2137800505
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2005-T1",55787,2005,97.5275216469567,74.0080713136318,25.9919286863682,60963264,8.88623788132093,1029.7857105342948,5417340.659257685,57201.28950056305,1055.8924221021962
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2005-T1",65120,2005,90.1449880537656,58.2836485601378,41.7163514398622,60963264,8.88623788132093,1202.0658122858958,5417340.659257685,72239.17979905901,1333.4804721133714
"Fabrication de matériels de transport","Grand Est","Industrie","2005-T1",53211,2005,98.88354186718,79.6381737247353,20.3618262752647,60963264,8.88623788132093,982.2347042006267,5417340.659257685,53811.786061903826,993.3247592607077
"Hébergement et restauration","Grand Est","Tertiaire","2005-T1",66597,2005,83.2542911480777,51.8510871155374,48.1489128844626,60963264,8.88623788132093,1229.3301121130808,5417340.659257685,79992.27316889803,1476.5966956905204
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2005-T1",34007,2005,97.4136361028159,75.1400209064623,24.8599790935377,60963264,8.88623788132093,627.743428722458,5417340.659257685,34909.89697182341,644.4102220554644
"Information et communication","Grand Est","Tertiaire","2005-T1",24392,2005,88.5420667058806,67.6455575594651,32.3544424405349,60963264,8.88623788132093,450.2578208427146,5417340.659257685,27548.487298162403,508.52418245259946
"Transports et entreposage","Grand Est","Tertiaire","2005-T1",110337,2005,93.7115299333192,73.2478106080033,26.752262450877,60963264,8.88623788132093,2036.7373392228026,5417340.659257685,117741.11475771522,2173.4116822893093
"Activités financières et d'assurance","Grand Est","Tertiaire","2005-T2",49692,2005.25,93.6750606278241,42.9260023853922,57.0739976146078,60963264,8.88623788132093,917.2766330483836,5417340.659257685,53047.20345730963,979.2111442476364
"Activités immobilières","Grand Est","Tertiaire","2005-T2",13379,2005.25,80.9033327097309,45.3980810861373,54.6019189138627,60963264,8.88623788132093,246.9661932213299,5417340.659257685,16537.019615745445,305.2608402516714
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2005-T2",187829,2005.25,85.245855562656,55.0917902567076,44.9082406298637,60963264,8.88623788132093,3467.1808884497473,5417340.659257685,220337.98448060037,4067.272086795301
"Autres activités de services","Grand Est","Tertiaire","2005-T2",78211,2005.25,78.9764741872223,38.3046311225266,61.6953688774734,60963264,8.88623788132093,1443.7157439295486,5417340.659257685,99030.75669672509,1828.0326626218637
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2005-T2",252537,2005.25,86.4632088486895,53.0752949025437,46.9247050974563,60963264,8.88623788132093,4661.641493200911,5417340.659257685,292074.5174308062,5391.474079291664
"Construction","Grand Est","Construction","2005-T2",119829,2005.25,76.1828913971963,88.349732295478,11.6502088424899,60963264,8.88623788132093,2211.9524603870796,5417340.659257685,157291.22090581348,2903.476646553854
"Fabrication d'autres produits industriels","Grand Est","Industrie","2005-T2",219613,2005.25,91.9752138798998,70.5466278308938,29.4533721691062,60963264,8.88623788132093,4053.8894231195095,5417340.659257685,238774.11178055883,4407.589014593685
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2005-T2",55840,2005.25,97.5275216469567,74.0080713136318,25.9919286863682,60963264,8.88623788132093,1030.76405033852,5417340.659257685,57255.63313516484,1056.8955643821434
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2005-T2",64712,2005.25,90.1449880537656,58.2836485601378,41.7163514398622,60963264,8.88623788132093,1194.53444171752,5417340.659257685,71786.57560130078,1325.1257418826858
"Fabrication de matériels de transport","Grand Est","Industrie","2005-T2",53045,2005.25,98.88354186718,79.6381737247353,20.3618262752647,60963264,8.88623788132093,979.1704700968266,5417340.659257685,53643.911816235144,990.2259280033119
"Hébergement et restauration","Grand Est","Tertiaire","2005-T2",66794,2005.25,83.2542911480777,51.8510871155374,48.1489128844626,60963264,8.88623788132093,1232.9665827061447,5417340.659257685,80228.89760865166,1480.9646033898316
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2005-T2",34013,2005.25,97.4136361028159,75.1400209064623,24.8599790935377,60963264,8.88623788132093,627.8541841719929,5417340.659257685,34916.056273785674,644.5239180984064
"Information et communication","Grand Est","Tertiaire","2005-T2",24521,2005.25,88.5420667058806,67.6455575594651,32.3544424405349,60963264,8.88623788132093,452.63906300771583,5417340.659257685,27694.18075755331,511.2135732174562
"Transports et entreposage","Grand Est","Tertiaire","2005-T2",109717,2005.25,93.7115299333192,73.2478106080033,26.752262450877,60963264,8.88623788132093,2025.2926094375252,5417340.659257685,117079.5099365783,2161.198959059392
"Activités financières et d'assurance","Grand Est","Tertiaire","2005-T3",49366,2005.5,93.6750606278241,42.9260023853922,57.0739976146078,60963264,8.88623788132093,911.2589202903184,5417340.659257685,52699.191939820244,972.7871155704908
"Activités immobilières","Grand Est","Tertiaire","2005-T3",13421,2005.5,80.9033327097309,45.3980810861373,54.6019189138627,60963264,8.88623788132093,247.74148136807446,5417340.659257685,16588.933422746064,306.2191297569087
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2005-T3",187864,2005.5,85.245855562656,55.0917902567076,44.9082406298637,60963264,8.88623788132093,3467.826961905368,5417340.659257685,220379.04219510037,4068.0299810663555
"Autres activités de services","Grand Est","Tertiaire","2005-T3",78794,2005.5,78.9764741872223,38.3046311225266,61.6953688774734,60963264,8.88623788132093,1454.4774817760272,5417340.659257685,99768.95121097744,1841.6591735002382
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2005-T3",252072,2005.5,86.4632088486895,53.0752949025437,46.9247050974563,60963264,8.88623788132093,4653.057945861953,5417340.659257685,291536.7164329115,5381.546680744636
"Construction","Grand Est","Construction","2005-T3",120726,2005.5,76.1828913971963,88.349732295478,11.6502088424899,60963264,8.88623788132093,2228.5104000925535,5417340.659257685,158468.65061942633,2925.2111060916855
"Fabrication d'autres produits industriels","Grand Est","Industrie","2005-T3",218002,2005.5,91.9752138798998,70.5466278308938,29.4533721691062,60963264,8.88623788132093,4024.151584919378,5417340.659257685,237022.5529289495,4375.256566594202
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2005-T3",56094,2005.5,97.5275216469567,74.0080713136318,25.9919286863682,60963264,8.88623788132093,1035.452697702166,5417340.659257685,57516.07244061491,1061.7030764407587
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2005-T3",64521,2005.5,90.1449880537656,58.2836485601378,41.7163514398622,60963264,8.88623788132093,1191.008726573991,5417340.659257685,71574.69471460514,1321.2145814070464
"Fabrication de matériels de transport","Grand Est","Industrie","2005-T3",52116,2005.5,98.88354186718,79.6381737247353,20.3618262752647,60963264,8.88623788132093,962.0218346604998,5417340.659257685,52704.42281487249,972.8836735568028
"Hébergement et restauration","Grand Est","Tertiaire","2005-T3",66946,2005.5,83.2542911480777,51.8510871155374,48.1489128844626,60963264,8.88623788132093,1235.7723874276965,5417340.659257685,80411.47078044128,1484.3347656755948
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2005-T3",33897,2005.5,97.4136361028159,75.1400209064623,24.8599790935377,60963264,8.88623788132093,625.7129121476507,5417340.659257685,34796.976435848446,642.3257946015256
"Information et communication","Grand Est","Tertiaire","2005-T3",24492,2005.5,88.5420667058806,67.6455575594651,32.3544424405349,60963264,8.88623788132093,452.1037450016303,5417340.659257685,27661.427964356903,510.60898149512406
"Transports et entreposage","Grand Est","Tertiaire","2005-T3",109113,2005.5,93.7115299333192,73.2478106080033,26.752262450877,60963264,8.88623788132093,2014.1432275176746,5417340.659257685,116434.97878824492,2149.3014028805696
"Activités financières et d'assurance","Grand Est","Tertiaire","2005-T4",49412,2005.75,93.6750606278241,42.9260023853922,57.0739976146078,60963264,8.88623788132093,912.1080454034197,5417340.659257685,52748.29785946599,973.6935736046894
"Activités immobilières","Grand Est","Tertiaire","2005-T4",13485,2005.75,80.9033327097309,45.3980810861373,54.6019189138627,60963264,8.88623788132093,248.92287282978052,5417340.659257685,16668.04017627082,307.67938043155607
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2005-T4",190359,2005.75,85.245855562656,55.0917902567076,44.9082406298637,60963264,8.88623788132093,3513.8827696703142,5417340.659257685,223305.870700172,4122.057015531504
"Autres activités de services","Grand Est","Tertiaire","2005-T4",78767,2005.75,78.9764741872223,38.3046311225266,61.6953688774734,60963264,8.88623788132093,1453.97908225312,5417340.659257685,99734.7638149486,1841.0281000976377
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2005-T4",251943,2005.75,86.4632088486895,53.0752949025437,46.9247050974563,60963264,8.88623788132093,4650.676703696951,5417340.659257685,291387.520027044,5378.792628244493
"Construction","Grand Est","Construction","2005-T4",121495,2005.75,76.1828913971963,88.349732295478,11.6502088424899,60963264,8.88623788132093,2242.705556874615,5417340.659257685,159478.0636069049,2943.8441042907853
"Fabrication d'autres produits industriels","Grand Est","Industrie","2005-T4",216268,2005.75,91.9752138798998,70.5466278308938,29.4533721691062,60963264,8.88623788132093,3992.1432600037797,5417340.659257685,235137.26239593237,4340.455533179488
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2005-T4",55882,2005.75,97.5275216469567,74.0080713136318,25.9919286863682,60963264,8.88623788132093,1031.5393384852648,5417340.659257685,57298.697902207765,1057.6905073209696
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2005-T4",64294,2005.75,90.1449880537656,58.2836485601378,41.7163514398622,60963264,8.88623788132093,1186.8184787332523,5417340.659257685,71322.87816340142,1316.5662388522283
"Fabrication de matériels de transport","Grand Est","Industrie","2005-T4",51142,2005.75,98.88354186718,79.6381737247353,20.3618262752647,60963264,8.88623788132093,944.042533352661,5417340.659257685,51719.42573486469,954.7013744923249
"Hébergement et restauration","Grand Est","Tertiaire","2005-T4",66953,2005.75,83.2542911480777,51.8510871155374,48.1489128844626,60963264,8.88623788132093,1235.9016021188206,5417340.659257685,80419.87875545789,1484.489970517702
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2005-T4",33811,2005.75,97.4136361028159,75.1400209064623,24.8599790935377,60963264,8.88623788132093,624.1254173709832,5417340.659257685,34708.69310772256,640.696151319355
"Information et communication","Grand Est","Tertiaire","2005-T4",24722,2005.75,88.5420667058806,67.6455575594651,32.3544424405349,60963264,8.88623788132093,456.34937056713636,5417340.659257685,27921.191496604253,515.4040192929306
"Transports et entreposage","Grand Est","Tertiaire","2005-T4",109390,2005.75,93.7115299333192,73.2478106080033,26.752262450877,60963264,8.88623788132093,2019.256437437871,5417340.659257685,116730.56674865609,2154.7577324526455
"Activités financières et d'assurance","Grand Est","Tertiaire","2006-T1",49702,2006,93.6750606278241,42.9260023853922,57.0739976146078,61399733,8.88623788132093,910.9393178915309,5456126.332875908,53057.87865723262,972.4459336201984
"Activités immobilières","Grand Est","Tertiaire","2006-T1",13481,2006,80.9033327097309,45.3980810861373,54.6019189138627,61399733,8.88623788132093,247.08005602381652,5456126.332875908,16663.096004175524,305.4015795743581
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2006-T1",189144,2006,85.245855562656,55.0917902567076,44.9082406298637,61399733,8.88623788132093,3466.63527309315,5456126.332875908,221880.58146824333,4066.632037665644
"Autres activités de services","Grand Est","Tertiaire","2006-T1",78937,2006,78.9764741872223,38.3046311225266,61.6953688774734,61399733,8.88623788132093,1446.7590225021886,5456126.332875908,99950.01778994499,1831.886061502935
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2006-T1",251572,2006,86.4632088486895,53.0752949025437,46.9247050974563,61399733,8.88623788132093,4610.816990877796,5456126.332875908,290958.43579001405,5332.692427534952
"Construction","Grand Est","Construction","2006-T1",122009,2006,76.1828913971963,88.349732295478,11.6502088424899,61399733,8.88623788132093,2236.183558742662,5456126.332875908,160152.75577278784,2935.28312949403
"Fabrication d'autres produits industriels","Grand Est","Industrie","2006-T1",214783,2006,91.9752138798998,70.5466278308938,29.4533721691062,61399733,8.88623788132093,3936.547412874667,5456126.332875908,233522.69697405785,4280.008979391954
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2006-T1",55775,2006,97.5275216469567,74.0080713136318,25.9919286863682,61399733,8.88623788132093,1022.2453916421902,5456126.332875908,57188.98528140793,1048.1609440898665
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2006-T1",64135,2006,90.1449880537656,58.2836485601378,41.7163514398622,61399733,8.88623788132093,1175.4676502549864,5456126.332875908,71146.4956451574,1303.9744922412067
"Fabrication de matériels de transport","Grand Est","Industrie","2006-T1",50316,2006,98.88354186718,79.6381737247353,20.3618262752647,61399733,8.88623788132093,922.1927230097435,5456126.332875908,50884.09966906754,932.6048658819576
"Hébergement et restauration","Grand Est","Tertiaire","2006-T1",66879,2006,83.2542911480777,51.8510871155374,48.1489128844626,61399733,8.88623788132093,1225.7597408810047,5456126.332875908,80330.99444813927,1472.3081825306094
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2006-T1",33690,2006,97.4136361028159,75.1400209064623,24.8599790935377,61399733,8.88623788132093,617.4710397924767,5456126.332875908,34584.4805181501,633.8650978398574
"Information et communication","Grand Est","Tertiaire","2006-T1",25077,2006,88.5420667058806,67.6455575594651,32.3544424405349,61399733,8.88623788132093,459.61179177429324,5456126.332875908,28322.130861594727,519.0886195383642
"Transports et entreposage","Grand Est","Tertiaire","2006-T1",109672,2006,93.7115299333192,73.2478106080033,26.752262450877,61399733,8.88623788132093,2010.0707591605967,5456126.332875908,117031.49023181836,2144.9556533661016
"Activités financières et d'assurance","Grand Est","Tertiaire","2006-T2",49895,2006.25,93.6750606278241,42.9260023853922,57.0739976146078,61399733,8.88623788132093,914.4766260150082,5456126.332875908,53263.91001574628,976.2220807609311
"Activités immobilières","Grand Est","Tertiaire","2006-T2",13562,2006.25,80.9033327097309,45.3980810861373,54.6019189138627,61399733,8.88623788132093,248.56462575439505,5456126.332875908,16763.215489105292,307.2365716332204
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2006-T2",192084,2006.25,85.245855562656,55.0917902567076,44.9082406298637,61399733,8.88623788132093,3520.519655906741,5456126.332875908,225329.42948624358,4129.842597824767
"Autres activités de services","Grand Est","Tertiaire","2006-T2",79731,2006.25,78.9764741872223,38.3046311225266,61.6953688774734,61399733,8.88623788132093,1461.3114714661313,5456126.332875908,100955.38047316346,1850.3123702407045
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2006-T2",251506,2006.25,86.4632088486895,53.0752949025437,46.9247050974563,61399733,8.88623788132093,4609.607341467695,5456126.332875908,290882.1027451516,5331.293393857845
"Construction","Grand Est","Construction","2006-T2",123648,2006.25,76.1828913971963,88.349732295478,11.6502088424899,61399733,8.88623788132093,2266.223185760171,5456126.332875908,162304.15744571033,2974.71406532041
"Fabrication d'autres produits industriels","Grand Est","Industrie","2006-T2",213589,2006.25,91.9752138798998,70.5466278308938,29.4533721691062,61399733,8.88623788132093,3914.6637553646574,5456126.332875908,232224.5211399042,4256.215984967843
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2006-T2",55695,2006.25,97.5275216469567,74.0080713136318,25.9919286863682,61399733,8.88623788132093,1020.7791499329768,5456126.332875908,57106.957153707124,1046.6575308128215
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2006-T2",63834,2006.25,90.1449880537656,58.2836485601378,41.7163514398622,61399733,8.88623788132093,1169.9509158240712,5456126.332875908,70812.5891169093,1297.8546462575068
"Fabrication de matériels de transport","Grand Est","Industrie","2006-T2",49806,2006.25,98.88354186718,79.6381737247353,20.3618262752647,61399733,8.88623788132093,912.8454321135083,5456126.332875908,50368.341444422804,923.1520381214084
"Hébergement et restauration","Grand Est","Tertiaire","2006-T2",67150,2006.25,83.2542911480777,51.8510871155374,48.1489128844626,61399733,8.88623788132093,1230.726634670965,5456126.332875908,80656.50319521154,1478.2741138014985
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2006-T2",33706,2006.25,97.4136361028159,75.1400209064623,24.8599790935377,61399733,8.88623788132093,617.7642881343194,5456126.332875908,34600.90532338282,634.1661320210815
"Information et communication","Grand Est","Tertiaire","2006-T2",25894,2006.25,88.5420667058806,67.6455575594651,32.3544424405349,61399733,8.88623788132093,474.58578522963467,5456126.332875908,29244.856104403792,536.0003475027477
"Transports et entreposage","Grand Est","Tertiaire","2006-T2",110049,2006.25,93.7115299333192,73.2478106080033,26.752262450877,61399733,8.88623788132093,2016.9804232152646,5456126.332875908,117433.78864725161,2152.328987319335
"Activités financières et d'assurance","Grand Est","Tertiaire","2006-T3",50176,2006.5,93.6750606278241,42.9260023853922,57.0739976146078,61399733,8.88623788132093,919.6268000186201,5456126.332875908,53563.88313358223,981.7199944736042
"Activités immobilières","Grand Est","Tertiaire","2006-T3",13680,2006.5,80.9033327097309,45.3980810861373,54.6019189138627,61399733,8.88623788132093,250.72733227548474,5456126.332875908,16909.06856591656,309.90976994119274
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2006-T3",193510,2006.5,85.245855562656,55.0917902567076,44.9082406298637,61399733,8.88623788132093,3546.655414373469,5456126.332875908,227002.2380827294,4160.501869520993
"Autres activités de services","Grand Est","Tertiaire","2006-T3",80915,2006.5,78.9764741872223,38.3046311225266,61.6953688774734,61399733,8.88623788132093,1483.0118487624889,5456126.332875908,102454.56109902074,1877.789384781661
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2006-T3",252384,2006.5,86.4632088486895,53.0752949025437,46.9247050974563,61399733,8.88623788132093,4625.699344226312,5456126.332875908,291897.56355407956,5349.904781259366
"Construction","Grand Est","Construction","2006-T3",124843,2006.5,76.1828913971963,88.349732295478,11.6502088424899,61399733,8.88623788132093,2288.1251712915455,5456126.332875908,163872.75109985456,3003.4632833268306
"Fabrication d'autres produits industriels","Grand Est","Industrie","2006-T3",211454,2006.5,91.9752138798998,70.5466278308938,29.4533721691062,61399733,8.88623788132093,3875.533429750026,5456126.332875908,229903.24358050883,4213.671560264762
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2006-T3",55598,2006.5,97.5275216469567,74.0080713136318,25.9919286863682,61399733,8.88623788132093,1019.0013318605556,5456126.332875908,57007.49804886989,1044.8346422144043
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2006-T3",63329,2006.5,90.1449880537656,58.2836485601378,41.7163514398622,61399733,8.88623788132093,1160.6952650346618,5456126.332875908,70252.38048978207,1287.587130570568
"Fabrication de matériels de transport","Grand Est","Industrie","2006-T3",49975,2006.5,98.88354186718,79.6381737247353,20.3618262752647,61399733,8.88623788132093,915.9428677242215,5456126.332875908,50539.24956200116,926.284445751865
"Hébergement et restauration","Grand Est","Tertiaire","2006-T3",67922,2006.5,83.2542911480777,51.8510871155374,48.1489128844626,61399733,8.88623788132093,1244.8758671648739,5456126.332875908,81583.78272561665,1495.2693128462454
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2006-T3",33610,2006.5,97.4136361028159,75.1400209064623,24.8599790935377,61399733,8.88623788132093,616.0047980832634,5456126.332875908,34502.356491986495,632.3599269337373
"Information et communication","Grand Est","Tertiaire","2006-T3",25630,2006.5,88.5420667058806,67.6455575594651,32.3544424405349,61399733,8.88623788132093,469.7471875892306,5456126.332875908,28946.69274565031,530.5356030932039
"Transports et entreposage","Grand Est","Tertiaire","2006-T3",109149,2006.5,93.7115299333192,73.2478106080033,26.752262450877,61399733,8.88623788132093,2000.4852039866144,5456126.332875908,116473.39455205288,2134.7268638235523
"Activités financières et d'assurance","Grand Est","Tertiaire","2006-T4",50428,2006.75,93.6750606278241,42.9260023853922,57.0739976146078,61399733,8.88623788132093,924.2454614026421,5456126.332875908,53832.898171641515,986.650507838706
"Activités immobilières","Grand Est","Tertiaire","2006-T4",13948,2006.75,80.9033327097309,45.3980810861373,54.6019189138627,61399733,8.88623788132093,255.63924200134952,5456126.332875908,17240.328096301477,315.9811016915026
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2006-T4",195288,2006.75,85.245855562656,55.0917902567076,44.9082406298637,61399733,8.88623788132093,3579.242636360736,5456126.332875908,229087.96997932953,4198.729208283891
"Autres activités de services","Grand Est","Tertiaire","2006-T4",81173,2006.75,78.9764741872223,38.3046311225266,61.6953688774734,61399733,8.88623788132093,1487.7404782747021,5456126.332875908,102781.24066107409,1883.7767747745386
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2006-T4",252040,2006.75,86.4632088486895,53.0752949025437,46.9247050974563,61399733,8.88623788132093,4619.394504876695,5456126.332875908,291499.7064717661,5342.612848154443
"Construction","Grand Est","Construction","2006-T4",126070,2006.75,76.1828913971963,88.349732295478,11.6502088424899,61399733,8.88623788132093,2310.6136535066053,5456126.332875908,165483.34893553233,3032.9823548698246
"Fabrication d'autres produits industriels","Grand Est","Industrie","2006-T4",209256,2006.75,91.9752138798998,70.5466278308938,29.4533721691062,61399733,8.88623788132093,3835.2484387893887,5456126.332875908,227513.46930624606,4169.871726308148
