"date","chomage","Libellé","idBank","Dernière mise à jour"
1999,8.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
1999.25,8.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
1999.5,8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
1999.75,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2000,7.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2000.25,6.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2000.5,6.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2000.75,6.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2001,5.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2001.25,5.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2001.5,6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2001.75,6.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2002,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2002.25,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2002.5,6.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2002.75,6.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2003,7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2003.25,7.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2003.5,7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2003.75,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2004,7.7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2004.25,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2004.5,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2004.75,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2005,7.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2005.25,7.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2005.5,7.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2005.75,7.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2006,8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2006.25,7.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2006.5,7.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2006.75,7.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2007,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2007.25,7.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2007.5,6.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2007.75,6.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2008,6.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2008.25,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2008.5,6.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2008.75,7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2009,8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2009.25,8.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2009.5,8.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2009.75,8.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2010,8.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2010.25,8.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2010.5,8.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2010.75,8.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2011,8.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2011.25,8.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2011.5,8.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2011.75,8.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2012,8.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2012.25,8.7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2012.5,8.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2012.75,9.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2013,9.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2013.25,9.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2013.5,9.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2013.75,9.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2014,9.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2014.25,9.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2014.5,9.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2014.75,9.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2015,9.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2015.25,9.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2015.5,9.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2015.75,9.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2016,9.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2016.25,9.1,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2016.5,8.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2016.75,8.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2017,8.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2017.25,8.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2017.5,8.3,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2017.75,7.7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2018,7.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2018.25,7.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2018.5,7.7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2018.75,7.5,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2019,7.6,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2019.25,7.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2019.5,7.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2019.75,7.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2020,6.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2020.25,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2020.5,7.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2020.75,6.7,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2021,6.9,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2021.25,6.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2021.5,6.8,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2021.75,6.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2022,6.2,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2022.25,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
2022.5,6.4,"Bourgogne-Franche-Comté","001739980","13/01/2023 12:00"
1982,8.1,"Normandie","001739981","13/01/2023 12:00"
1982.25,8.1,"Normandie","001739981","13/01/2023 12:00"
1982.5,8.2,"Normandie","001739981","13/01/2023 12:00"
1982.75,8.2,"Normandie","001739981","13/01/2023 12:00"
1983,8.2,"Normandie","001739981","13/01/2023 12:00"
1983.25,8.2,"Normandie","001739981","13/01/2023 12:00"
1983.5,8.4,"Normandie","001739981","13/01/2023 12:00"
1983.75,8.8,"Normandie","001739981","13/01/2023 12:00"
1984,9.3,"Normandie","001739981","13/01/2023 12:00"
1984.25,9.7,"Normandie","001739981","13/01/2023 12:00"
1984.5,9.9,"Normandie","001739981","13/01/2023 12:00"
1984.75,10.1,"Normandie","001739981","13/01/2023 12:00"
1985,10.2,"Normandie","001739981","13/01/2023 12:00"
1985.25,10.1,"Normandie","001739981","13/01/2023 12:00"
1985.5,10,"Normandie","001739981","13/01/2023 12:00"
1985.75,10,"Normandie","001739981","13/01/2023 12:00"
1986,9.9,"Normandie","001739981","13/01/2023 12:00"
1986.25,10.1,"Normandie","001739981","13/01/2023 12:00"
1986.5,10.2,"Normandie","001739981","13/01/2023 12:00"
1986.75,10.2,"Normandie","001739981","13/01/2023 12:00"
1987,10.4,"Normandie","001739981","13/01/2023 12:00"
1987.25,10.5,"Normandie","001739981","13/01/2023 12:00"
1987.5,10.4,"Normandie","001739981","13/01/2023 12:00"
1987.75,10.2,"Normandie","001739981","13/01/2023 12:00"
1988,9.9,"Normandie","001739981","13/01/2023 12:00"
1988.25,9.6,"Normandie","001739981","13/01/2023 12:00"
1988.5,9.5,"Normandie","001739981","13/01/2023 12:00"
1988.75,9.4,"Normandie","001739981","13/01/2023 12:00"
1989,9.1,"Normandie","001739981","13/01/2023 12:00"
1989.25,8.9,"Normandie","001739981","13/01/2023 12:00"
1989.5,8.7,"Normandie","001739981","13/01/2023 12:00"
1989.75,8.6,"Normandie","001739981","13/01/2023 12:00"
1990,8.6,"Normandie","001739981","13/01/2023 12:00"
1990.25,8.4,"Normandie","001739981","13/01/2023 12:00"
1990.5,8.3,"Normandie","001739981","13/01/2023 12:00"
1990.75,8.3,"Normandie","001739981","13/01/2023 12:00"
1991,8.2,"Normandie","001739981","13/01/2023 12:00"
1991.25,8.3,"Normandie","001739981","13/01/2023 12:00"
1991.5,8.5,"Normandie","001739981","13/01/2023 12:00"
1991.75,8.7,"Normandie","001739981","13/01/2023 12:00"
1992,9,"Normandie","001739981","13/01/2023 12:00"
1992.25,9.1,"Normandie","001739981","13/01/2023 12:00"
1992.5,9.2,"Normandie","001739981","13/01/2023 12:00"
1992.75,9.2,"Normandie","001739981","13/01/2023 12:00"
1993,9.4,"Normandie","001739981","13/01/2023 12:00"
1993.25,9.7,"Normandie","001739981","13/01/2023 12:00"
1993.5,10.1,"Normandie","001739981","13/01/2023 12:00"
1993.75,10.4,"Normandie","001739981","13/01/2023 12:00"
1994,10.6,"Normandie","001739981","13/01/2023 12:00"
1994.25,10.7,"Normandie","001739981","13/01/2023 12:00"
1994.5,10.7,"Normandie","001739981","13/01/2023 12:00"
1994.75,10.4,"Normandie","001739981","13/01/2023 12:00"
1995,10.2,"Normandie","001739981","13/01/2023 12:00"
1995.25,9.9,"Normandie","001739981","13/01/2023 12:00"
1995.5,9.8,"Normandie","001739981","13/01/2023 12:00"
1995.75,10.1,"Normandie","001739981","13/01/2023 12:00"
1996,10.6,"Normandie","001739981","13/01/2023 12:00"
1996.25,10.9,"Normandie","001739981","13/01/2023 12:00"
1996.5,11,"Normandie","001739981","13/01/2023 12:00"
1996.75,11,"Normandie","001739981","13/01/2023 12:00"
1997,11.1,"Normandie","001739981","13/01/2023 12:00"
1997.25,11,"Normandie","001739981","13/01/2023 12:00"
1997.5,11,"Normandie","001739981","13/01/2023 12:00"
1997.75,10.8,"Normandie","001739981","13/01/2023 12:00"
1998,10.5,"Normandie","001739981","13/01/2023 12:00"
1998.25,10.3,"Normandie","001739981","13/01/2023 12:00"
1998.5,10.3,"Normandie","001739981","13/01/2023 12:00"
1998.75,10.3,"Normandie","001739981","13/01/2023 12:00"
1999,10.3,"Normandie","001739981","13/01/2023 12:00"
1999.25,10.3,"Normandie","001739981","13/01/2023 12:00"
1999.5,10,"Normandie","001739981","13/01/2023 12:00"
1999.75,9.5,"Normandie","001739981","13/01/2023 12:00"
2000,9,"Normandie","001739981","13/01/2023 12:00"
2000.25,8.7,"Normandie","001739981","13/01/2023 12:00"
2000.5,8.4,"Normandie","001739981","13/01/2023 12:00"
2000.75,8.1,"Normandie","001739981","13/01/2023 12:00"
2001,7.9,"Normandie","001739981","13/01/2023 12:00"
2001.25,7.7,"Normandie","001739981","13/01/2023 12:00"
2001.5,7.8,"Normandie","001739981","13/01/2023 12:00"
2001.75,7.8,"Normandie","001739981","13/01/2023 12:00"
2002,7.8,"Normandie","001739981","13/01/2023 12:00"
2002.25,7.8,"Normandie","001739981","13/01/2023 12:00"
2002.5,7.8,"Normandie","001739981","13/01/2023 12:00"
2002.75,7.8,"Normandie","001739981","13/01/2023 12:00"
2003,8.2,"Normandie","001739981","13/01/2023 12:00"
2003.25,8.3,"Normandie","001739981","13/01/2023 12:00"
2003.5,8.1,"Normandie","001739981","13/01/2023 12:00"
2003.75,8.5,"Normandie","001739981","13/01/2023 12:00"
2004,8.8,"Normandie","001739981","13/01/2023 12:00"
2004.25,8.6,"Normandie","001739981","13/01/2023 12:00"
2004.5,8.7,"Normandie","001739981","13/01/2023 12:00"
2004.75,8.8,"Normandie","001739981","13/01/2023 12:00"
2005,8.5,"Normandie","001739981","13/01/2023 12:00"
2005.25,8.7,"Normandie","001739981","13/01/2023 12:00"
2005.5,8.9,"Normandie","001739981","13/01/2023 12:00"
2005.75,9,"Normandie","001739981","13/01/2023 12:00"
2006,9,"Normandie","001739981","13/01/2023 12:00"
2006.25,8.8,"Normandie","001739981","13/01/2023 12:00"
2006.5,8.8,"Normandie","001739981","13/01/2023 12:00"
2006.75,8.3,"Normandie","001739981","13/01/2023 12:00"
2007,8.4,"Normandie","001739981","13/01/2023 12:00"
2007.25,8,"Normandie","001739981","13/01/2023 12:00"
2007.5,7.7,"Normandie","001739981","13/01/2023 12:00"
2007.75,7.2,"Normandie","001739981","13/01/2023 12:00"
2008,6.9,"Normandie","001739981","13/01/2023 12:00"
2008.25,7.1,"Normandie","001739981","13/01/2023 12:00"
2008.5,7.3,"Normandie","001739981","13/01/2023 12:00"
2008.75,7.8,"Normandie","001739981","13/01/2023 12:00"
2009,8.8,"Normandie","001739981","13/01/2023 12:00"
2009.25,9.4,"Normandie","001739981","13/01/2023 12:00"
2009.5,9.2,"Normandie","001739981","13/01/2023 12:00"
2009.75,9.5,"Normandie","001739981","13/01/2023 12:00"
2010,9.4,"Normandie","001739981","13/01/2023 12:00"
2010.25,9.3,"Normandie","001739981","13/01/2023 12:00"
2010.5,9.3,"Normandie","001739981","13/01/2023 12:00"
2010.75,9.2,"Normandie","001739981","13/01/2023 12:00"
2011,9.2,"Normandie","001739981","13/01/2023 12:00"
2011.25,9.1,"Normandie","001739981","13/01/2023 12:00"
2011.5,9.2,"Normandie","001739981","13/01/2023 12:00"
2011.75,9.3,"Normandie","001739981","13/01/2023 12:00"
2012,9.5,"Normandie","001739981","13/01/2023 12:00"
2012.25,9.7,"Normandie","001739981","13/01/2023 12:00"
2012.5,9.8,"Normandie","001739981","13/01/2023 12:00"
2012.75,10.2,"Normandie","001739981","13/01/2023 12:00"
2013,10.4,"Normandie","001739981","13/01/2023 12:00"
2013.25,10.5,"Normandie","001739981","13/01/2023 12:00"
2013.5,10.3,"Normandie","001739981","13/01/2023 12:00"
2013.75,10.1,"Normandie","001739981","13/01/2023 12:00"
2014,10.1,"Normandie","001739981","13/01/2023 12:00"
2014.25,10.1,"Normandie","001739981","13/01/2023 12:00"
2014.5,10.2,"Normandie","001739981","13/01/2023 12:00"
2014.75,10.3,"Normandie","001739981","13/01/2023 12:00"
2015,10.1,"Normandie","001739981","13/01/2023 12:00"
2015.25,10.3,"Normandie","001739981","13/01/2023 12:00"
2015.5,10.3,"Normandie","001739981","13/01/2023 12:00"
2015.75,10.2,"Normandie","001739981","13/01/2023 12:00"
2016,10.2,"Normandie","001739981","13/01/2023 12:00"
2016.25,10.1,"Normandie","001739981","13/01/2023 12:00"
2016.5,9.9,"Normandie","001739981","13/01/2023 12:00"
2016.75,10,"Normandie","001739981","13/01/2023 12:00"
2017,9.5,"Normandie","001739981","13/01/2023 12:00"
2017.25,9.5,"Normandie","001739981","13/01/2023 12:00"
2017.5,9.5,"Normandie","001739981","13/01/2023 12:00"
2017.75,8.9,"Normandie","001739981","13/01/2023 12:00"
2018,9.1,"Normandie","001739981","13/01/2023 12:00"
2018.25,9,"Normandie","001739981","13/01/2023 12:00"
2018.5,8.8,"Normandie","001739981","13/01/2023 12:00"
2018.75,8.6,"Normandie","001739981","13/01/2023 12:00"
2019,8.5,"Normandie","001739981","13/01/2023 12:00"
2019.25,8.3,"Normandie","001739981","13/01/2023 12:00"
2019.5,8.2,"Normandie","001739981","13/01/2023 12:00"
2019.75,8,"Normandie","001739981","13/01/2023 12:00"
2020,7.7,"Normandie","001739981","13/01/2023 12:00"
2020.25,7.3,"Normandie","001739981","13/01/2023 12:00"
2020.5,8.9,"Normandie","001739981","13/01/2023 12:00"
2020.75,7.7,"Normandie","001739981","13/01/2023 12:00"
2021,7.8,"Normandie","001739981","13/01/2023 12:00"
2021.25,7.6,"Normandie","001739981","13/01/2023 12:00"
2021.5,7.7,"Normandie","001739981","13/01/2023 12:00"
2021.75,7,"Normandie","001739981","13/01/2023 12:00"
2022,6.8,"Normandie","001739981","13/01/2023 12:00"
2022.25,7.1,"Normandie","001739981","13/01/2023 12:00"
2022.5,7,"Normandie","001739981","13/01/2023 12:00"
1982,8.3,"Hauts-de-France","001739982","13/01/2023 12:00"
1982.25,8.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1982.5,8.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1982.75,8.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1983,8.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1983.25,8.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1983.5,8.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1983.75,9.2,"Hauts-de-France","001739982","13/01/2023 12:00"
1984,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1984.25,10.3,"Hauts-de-France","001739982","13/01/2023 12:00"
1984.5,10.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1984.75,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1985,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1985.25,10.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1985.5,10.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1985.75,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1986,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1986.25,10.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1986.5,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1986.75,10.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1987,11,"Hauts-de-France","001739982","13/01/2023 12:00"
1987.25,11,"Hauts-de-France","001739982","13/01/2023 12:00"
1987.5,10.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1987.75,10.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1988,10.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1988.25,10.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1988.5,10.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1988.75,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1989,10.2,"Hauts-de-France","001739982","13/01/2023 12:00"
1989.25,10,"Hauts-de-France","001739982","13/01/2023 12:00"
1989.5,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1989.75,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1990,10,"Hauts-de-France","001739982","13/01/2023 12:00"
1990.25,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
1990.5,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
1990.75,10,"Hauts-de-France","001739982","13/01/2023 12:00"
1991,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1991.25,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
1991.5,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1991.75,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
1992,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1992.25,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1992.5,10.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1992.75,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1993,11.1,"Hauts-de-France","001739982","13/01/2023 12:00"
1993.25,11.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1993.5,12.1,"Hauts-de-France","001739982","13/01/2023 12:00"
1993.75,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1994,12.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1994.25,12.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1994.5,12.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1994.75,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1995,12.2,"Hauts-de-France","001739982","13/01/2023 12:00"
1995.25,11.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1995.5,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1995.75,12,"Hauts-de-France","001739982","13/01/2023 12:00"
1996,12.3,"Hauts-de-France","001739982","13/01/2023 12:00"
1996.25,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1996.5,12.8,"Hauts-de-France","001739982","13/01/2023 12:00"
1996.75,12.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1997,13,"Hauts-de-France","001739982","13/01/2023 12:00"
1997.25,13,"Hauts-de-France","001739982","13/01/2023 12:00"
1997.5,13,"Hauts-de-France","001739982","13/01/2023 12:00"
1997.75,12.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1998,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
1998.25,12.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1998.5,12.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1998.75,12.4,"Hauts-de-France","001739982","13/01/2023 12:00"
1999,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1999.25,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
1999.5,12.2,"Hauts-de-France","001739982","13/01/2023 12:00"
1999.75,11.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2000,11.2,"Hauts-de-France","001739982","13/01/2023 12:00"
2000.25,10.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2000.5,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2000.75,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2001,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2001.25,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2001.5,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2001.75,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2002,9.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2002.25,9.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2002.5,9.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2002.75,9.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2003,9.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2003.25,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2003.5,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2003.75,10.2,"Hauts-de-France","001739982","13/01/2023 12:00"
2004,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2004.25,10.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2004.5,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2004.75,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2005,10.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2005.25,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2005.5,10.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2005.75,11.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2006,11.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2006.25,11,"Hauts-de-France","001739982","13/01/2023 12:00"
2006.5,11,"Hauts-de-France","001739982","13/01/2023 12:00"
2006.75,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2007,10.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2007.25,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2007.5,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2007.75,9.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2008,9.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2008.25,9.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2008.5,9.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2008.75,9.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2009,11,"Hauts-de-France","001739982","13/01/2023 12:00"
2009.25,11.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2009.5,11.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2009.75,12,"Hauts-de-France","001739982","13/01/2023 12:00"
2010,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2010.25,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2010.5,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2010.75,11.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2011,11.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2011.25,11.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2011.5,11.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2011.75,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2012,12,"Hauts-de-France","001739982","13/01/2023 12:00"
2012.25,12.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2012.5,12.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2012.75,12.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2013,13,"Hauts-de-France","001739982","13/01/2023 12:00"
2013.25,13.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2013.5,12.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2013.75,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2014,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2014.25,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2014.5,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2014.75,12.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2015,12.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2015.25,12.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2015.5,12.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2015.75,12.5,"Hauts-de-France","001739982","13/01/2023 12:00"
2016,12.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2016.25,12.2,"Hauts-de-France","001739982","13/01/2023 12:00"
2016.5,12.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2016.75,12.2,"Hauts-de-France","001739982","13/01/2023 12:00"
2017,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2017.25,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2017.5,11.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2017.75,11.2,"Hauts-de-France","001739982","13/01/2023 12:00"
2018,11.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2018.25,11.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2018.5,11.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2018.75,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2019,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2019.25,10.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2019.5,10.3,"Hauts-de-France","001739982","13/01/2023 12:00"
